id, username, created_at, lng, lat, text
1222658074134974464, MiramarFL, Wed Jan 29 23:09:35 +0000 2020, -80.220000, 25.980000, Miramar: 6:01pm: sunset 
1222658074483146753, Astropartigirl, Wed Jan 29 23:09:35 +0000 2020, -117.782360, 33.689732, @shortxstack What is that? It looks DELICIOUS 😍 
1222658074940407809, Mother_chvcker, Wed Jan 29 23:09:35 +0000 2020, -76.615181, 39.396352, Oh this Brussels sprouts BANGING. 
1222658074353315847, ltyoja, Wed Jan 29 23:09:35 +0000 2020, -82.442694, 27.996595, Tampa looking pretty tonight. https://t.co/Eee4io6MJk 
1222658074168586240, Hollywood_Crue, Wed Jan 29 23:09:35 +0000 2020, -118.325145, 34.182160, My baby got hit while parked 😕 I think she’s a total loss https://t.co/x5BmpxEcxp 
1222658075041189897, cantbansnowman, Wed Jan 29 23:09:35 +0000 2020, -75.600576, 38.360422, 1. it’s brakes 2. get over cus it’s prolly the police and they bout to light u up 
1222658075544309760, pentagrvm, Wed Jan 29 23:09:35 +0000 2020, -105.550890, 38.997936, i hate seeing the same people on my phone screen 
1222658075502501888, Grunge_Fantasy, Wed Jan 29 23:09:35 +0000 2020, -73.948775, 40.655138, As it should be 
1222658075686866944, mirandaag_, Wed Jan 29 23:09:35 +0000 2020, -117.975154, 34.094001, deciding which piercing i’m gonna get next is always so hard 
1222658075510956033, MNHockey17, Wed Jan 29 23:09:35 +0000 2020, -88.242125, 43.163139, @JRubinBlogger Time for you to be honest with yourself Jennifer.  You aren’t a journalist, you’re an activist.  And… https://t.co/1kp053xndb 
1222658075556888577, nhljones, Wed Jan 29 23:09:35 +0000 2020, -122.307263, 47.654909, pls red and black color scheme 
1222658075523534848, DankaWanka_, Wed Jan 29 23:09:35 +0000 2020, -100.076888, 31.168893, It’s a Libra thing !!! Ppl think I be acting weird,but really I just can’t give everybody my energy 💯💯 
1222658075884163073, BeingUmarNawaz, Wed Jan 29 23:09:35 +0000 2020, -73.831187, 40.670879, @GulaboTheRose Haawwwwww....🤪 
1222658075313594368, kingLeoEno, Wed Jan 29 23:09:35 +0000 2020, -117.851089, 33.842863, @needmohaus https://t.co/7hD7EJVzQ5 
1222658076291014657, kellyibeh, Wed Jan 29 23:09:35 +0000 2020, -76.948943, 38.823180, @cre8shun 👍🏽 
1222658076521746432, Tysheaaaa, Wed Jan 29 23:09:35 +0000 2020, -95.446486, 29.838495, i’m suppose to be taking a nap 😑 
1222658075909349376, pebonilla, Wed Jan 29 23:09:35 +0000 2020, -75.117998, 40.004866, When your date keeps telling you how beautiful you are and how lucky he is to take you out, and ooh feel these nice… https://t.co/3nYYeBS5rx 
1222658076869898241, Jerrylavergne1, Wed Jan 29 23:09:36 +0000 2020, -91.401008, 30.937336, Niggas spend $300 in the club to go home and say “Ma it’s me, open the door”😳 
1222658076542529536, 66ersBaseball, Wed Jan 29 23:09:35 +0000 2020, -117.294096, 34.134925, @ThundertheDog @MiLB @MiLBPromos https://t.co/liecoiseNE 
1222658076681043968, Nupeskolar3, Wed Jan 29 23:09:36 +0000 2020, -83.173867, 32.678207, @BaconOverHoes https://t.co/ADCiuraPg3 
1222658077184290816, Osmarkismexi, Wed Jan 29 23:09:36 +0000 2020, -122.757723, 45.486294, @ArmedWithUhMind Fucking heard that 
1222658077171818496, Andresedk7, Wed Jan 29 23:09:36 +0000 2020, -81.367773, 28.501678, Osea es como McDonalds, uno sabe que "no es lo mejor" pero igual me gozo mi puto McChicken con papas y todos conten… https://t.co/AFJwmULa6A 
1222658077616476160, rick00000758, Wed Jan 29 23:09:36 +0000 2020, -97.552161, 35.482844, @GKeile I want that puppy 
1222658077813424128, lexxavm, Wed Jan 29 23:09:36 +0000 2020, -121.278605, 38.119674, @joannamerito I dyed it black in June. The lady said she didn’t recommend blonde for a couple yrs or my shit gonna break off 
1222658077847060482, MckeeverRusty, Wed Jan 29 23:09:36 +0000 2020, -82.669467, 40.365160, @andyliverbird @LFC Top ten quarterback,he would be deadly in this era the way the game is played. 
1222658077838671872, pierrejohn176, Wed Jan 29 23:09:36 +0000 2020, -73.831187, 40.670879, @NaomiWWE @TheRealMorrison 😲 
1222658078035697665, thatdude_juju, Wed Jan 29 23:09:36 +0000 2020, -118.267749, 33.894129, @caitlintdavis They are flying the infected ppl to the Ontario airport and containing them there tomorrow 😡 
1222658078312521730, PilotTrellSlimm, Wed Jan 29 23:09:36 +0000 2020, -119.306608, 37.269176, @MAL___  I see you like art, check out #arTrell and @artrelluhmillion on IG 
1222658078278967296, tmj_sjc_art, Wed Jan 29 23:09:36 +0000 2020, -121.955236, 37.354108, At AMD we work to reshape “what’s now,” and create “what’s next.” Join our team in #SantaClara, CA today! https://t.co/ubSXA30YSr #Art 
1222658078434304002, KCoarsey, Wed Jan 29 23:09:36 +0000 2020, -83.173867, 32.678207, ISO: a Girl Scout cookie dealer... not joking 
1222658078614720512, FOGtizop, Wed Jan 29 23:09:36 +0000 2020, -95.547269, 30.706088, Link in my Bio 🥳🥳🥳 
1222658079059251201, Stavster91, Wed Jan 29 23:09:36 +0000 2020, -87.732013, 41.833585, @ActAccordingly Almost better that way imo, I thought that the 2nd quarter commentary sounded particularly good 
1222658079486988288, pugmacho, Wed Jan 29 23:09:36 +0000 2020, -122.228685, 37.791994, Turn your blinkers on please 
1222658080892014592, tmj_CAP_HR, Wed Jan 29 23:09:37 +0000 2020, -122.419415, 37.774929, Don't be shy. Score a job like "Senior HR Business Partner" at GAF by asking for referrals. It's a great way to get… https://t.co/fPhmhPkADV 
1222658080929959938, CheeButter, Wed Jan 29 23:09:37 +0000 2020, -73.968542, 40.780709, @Resa_Resa23 Don’t say no more , you being freaky freaky in the name of the lord? https://t.co/E5bjKj1ztW 
1222658081475022848, KingKaiser718, Wed Jan 29 23:09:37 +0000 2020, -121.873730, 37.331159, Hope she’s at the next character breakfast in disneyland 
1222658081756188675, DecodnLyfe, Wed Jan 29 23:09:37 +0000 2020, -83.641199, 32.582630, I used @Shazam to discover All The Way by @Ledisi. https://t.co/KufHzGtTZ2 
1222658082049798145, kennyx3, Wed Jan 29 23:09:37 +0000 2020, -73.968542, 40.780709, can u put the space in coronavirus  cuz I keep reading carnivorous :((( 
1222658081793945606, Milton30321123, Wed Jan 29 23:09:37 +0000 2020, -80.307064, 25.976124, @realDonaldTrump Blocking everyone and you're innocent? Coward! https://t.co/ekDgDP0wNl 
1222658083207438342, TLYNLATROBEBABY, Wed Jan 29 23:09:37 +0000 2020, -105.550890, 38.997936, @MikeZimmersEars Like I totes get it 😂 
1222658083358486536, vanman_1000, Wed Jan 29 23:09:37 +0000 2020, -95.446486, 29.838495, Bruh, this shit got me crying cus we need this laugh!! Boosie is a fool!!! #RIPKobe 😥😥😥😂😂😂😂😂😂https://t.co/kemqSvd0fG 
1222658083794624515, zharrrx2, Wed Jan 29 23:09:37 +0000 2020, -86.611411, 34.706027, Me too sis. 
1222658084063121410, laural_crowns, Wed Jan 29 23:09:37 +0000 2020, -76.255686, 36.895082, Kobe passing really hit me hard...Doing the work + Manifesting...cutting my distractions 
1222658084268457985, kychieexx, Wed Jan 29 23:09:37 +0000 2020, -118.411907, 34.020789, BUSINESS PLEASE 
1222658084407054336, Daydaybigd, Wed Jan 29 23:09:37 +0000 2020, -79.300889, 36.087839, @JamaalHarris23 Family 
1222658084495069184, JacobFalcon23, Wed Jan 29 23:09:37 +0000 2020, -100.076888, 31.168893, LMFAOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO 
1222658084746563584, AJ_Bunn, Wed Jan 29 23:09:37 +0000 2020, -101.897173, 33.570526, Every Tech fan that saw him play for 3 years like yeah we already knew this 😐🤷🏼‍♂️ 
1222658084885204995, RickyRackStaxx, Wed Jan 29 23:09:37 +0000 2020, -79.861034, 35.170499, Never stop 
1222658084545363968, caseywooden, Wed Jan 29 23:09:37 +0000 2020, -73.968542, 40.780709, @marisabcrane https://t.co/3ctjNVRLBL 
1222658085350670337, IamDele, Wed Jan 29 23:09:38 +0000 2020, -91.090800, 30.459100, Get this man to 1k 
1222658085455585280, MichaelWelsh9, Wed Jan 29 23:09:38 +0000 2020, -86.791549, 36.200008, I’m really craving pizza. 🍕 
1222658084847411200, lilshug_, Wed Jan 29 23:09:37 +0000 2020, -87.732013, 41.833585, Streets gone honor him 🐍🥱 https://t.co/DoBiEICGPe 
1222658085556293632, jeremyvyoral, Wed Jan 29 23:09:38 +0000 2020, -100.076888, 31.168893, This cuts both ways, but true none the less. 
1222658085480804354, tigerlili4, Wed Jan 29 23:09:38 +0000 2020, -74.359789, 40.898706, @GabrielTigerman Ain’t no SPN memes lauding the wonders of cake. Lots of them for pie, though. #JustSaying… https://t.co/kTbNeqH9w0 
1222658085983932417, Debbieamatthews, Wed Jan 29 23:09:38 +0000 2020, -115.234435, 36.018805, He could talk at anytime, he’s choosing not too. And we have the book lol 
1222658086210605057, VisionofGriffin, Wed Jan 29 23:09:38 +0000 2020, -77.096210, 38.768705, @drummerboy927 Bruh if this ain’t the truth. I caught a dude in the MGM and he said “I ain’t forgot about you bro”.… https://t.co/NJUtiocOpZ 
1222658086508421125, WLUHoops, Wed Jan 29 23:09:38 +0000 2020, -80.181835, 38.920142, Hilltoppers tie it up at 32. 2:43 to play in the first half #GoWLU 
1222658086344757248, BlakeBackwood, Wed Jan 29 23:09:38 +0000 2020, -96.761753, 32.819858, https://t.co/vxTJgL6WHo 
1222658086814482433, bootowles, Wed Jan 29 23:09:38 +0000 2020, -83.173867, 32.678207, @_Thailo @BecomingGreater He controls what goes on down here. It heaven it’s far game. Y’all see the facts. https://t.co/kuXyGTc71S 
1222658087313641474, soobird26, Wed Jan 29 23:09:38 +0000 2020, -81.248786, 42.948841, @aegwynntirisfal 
1222658087628066816, besoin_de__vous, Wed Jan 29 23:09:38 +0000 2020, -122.630908, 45.536402, Why am I even on this hell site anymore I don’t rly know any of y’all or post anything haha 
1222658087628222464, Jizzl3G, Wed Jan 29 23:09:38 +0000 2020, -77.861984, 34.269198, Too many problems in my family a million can’t een help Too many snakes gotta watch my step 👀 
1222658086856351745, 3pointGeek, Wed Jan 29 23:09:38 +0000 2020, -118.076746, 33.907251, Threads All-Rookie Team Patch # /99——————————————$2.25 + Shipping #SuperClaimSale https://t.co/1cmMWUdo9g 
1222658087720488964, Andrew356R, Wed Jan 29 23:09:38 +0000 2020, -81.441568, 41.176533, @kelly__le I think I accidentally summoned a lesser demon once maybe it was that? You? 
1222658088647319552, porterstantal, Wed Jan 29 23:09:38 +0000 2020, -122.544736, 47.215098, just wanna say thank you. I had no idea I’d ever get this much support &amp; positivity so really, it means the world t… https://t.co/yL9FbSqFTq 
1222658088811028487, Of5Father, Wed Jan 29 23:09:38 +0000 2020, -79.674847, 44.371263, @max_domi #BellLetsTalk 
1222658089243025409, mfumacaa, Wed Jan 29 23:09:39 +0000 2020, -79.272570, 43.629311, meu braço já tá pedindo arrego 
1222658089264001025, K3n___Doll, Wed Jan 29 23:09:39 +0000 2020, -73.968542, 40.780709, Snapchat crazyk3nny https://t.co/RlrWSw4qma 
1222658088655708160, davidbobzien, Wed Jan 29 23:09:38 +0000 2020, -119.944449, 39.242003, @elleduncanESPN This is Carly. She’s up for any adventure her dad throws her way. Here we are snowshoeing at Lake T… https://t.co/USnRiMjig7 
1222658089637367809, shavonne_mm, Wed Jan 29 23:09:39 +0000 2020, -83.173867, 32.678207, I have replaced avocado with zucchini. 
1222658088962007047, TunechiGrande, Wed Jan 29 23:09:38 +0000 2020, -80.162128, 25.985174, @OriginalFunko #FunkoApp https://t.co/cPF8DjD7Zq 
1222658089016614912, melyalopez, Wed Jan 29 23:09:38 +0000 2020, -100.366033, 25.650287, Hora de la merienda ❤️ https://t.co/mWYp3UrOwI 
1222658089809260544, TinaEdw414, Wed Jan 29 23:09:39 +0000 2020, -73.948775, 40.655138, And he is TEACHING young minds? 
1222658090446667776, jammyjam25, Wed Jan 29 23:09:39 +0000 2020, -122.231788, 47.959950, Thank you @DrawnNoah for my new profile pic. 💙💙 
1222658090367102977, kelsolamar, Wed Jan 29 23:09:39 +0000 2020, -95.539852, 30.181252, Imagine running back to your ex 🤢🤢🤢 
1222658090308263936, natalia13reagan, Wed Jan 29 23:09:39 +0000 2020, -118.411907, 34.020789, NYC! This Saturday 2/1 come on down to @caveatnyc to watch me talk shitgibbons &amp; explain why comparing Trump to our… https://t.co/jzko2FRkr6 
1222658090526560256, rise_galaxy, Wed Jan 29 23:09:39 +0000 2020, -70.944496, 42.976926, @burial_grid Oh snap! 
1222658090954186757, elmoincognito, Wed Jan 29 23:09:39 +0000 2020, -105.550890, 38.997936, I’m not a medical professional but everyone in this waiting room should let me go first bc im shitting gallons of b… https://t.co/Xo82bdSpuc 
1222658090996248576, Wolf1987_, Wed Jan 29 23:09:39 +0000 2020, -98.520057, 33.926420, @IngloriousDuke 
1222658091268878337, joshbryanscott, Wed Jan 29 23:09:39 +0000 2020, -79.272570, 43.629311, @thisisthetruth Actually? 👀 
1222658091411439617, tbeaux29, Wed Jan 29 23:09:39 +0000 2020, -94.216019, 30.250923, @ReneeLCoe Bing: Uncle of Italian Girl Murdered by Migrants Threatens to Show Photos of Her Dismembered Body if Imm… https://t.co/g7VwVdzhZg 
1222658091797360640, 202natt, Wed Jan 29 23:09:39 +0000 2020, -76.948943, 38.823180, @laadylex Got you! I’ll dm 
1222658092757741568, Y0Chriss, Wed Jan 29 23:09:39 +0000 2020, -118.411907, 34.020789, #nothing  🤷🏻‍♂️ 
1222658093487620096, MrBaldy91, Wed Jan 29 23:09:40 +0000 2020, -76.593943, 24.074967, @Newnu242 Hope you hear when the police pulling u over 
1222658093596717058, FaulkCara, Wed Jan 29 23:09:40 +0000 2020, -91.401008, 30.937336, @dancewya We really are huh? And I just saw them 😬 
1222658093852635143, DomIsWiser, Wed Jan 29 23:09:40 +0000 2020, -84.433106, 33.767195, @Kivxnchy @DJBombJahlaam @DJCandyRaine 
1222658093906948096, Geology_456, Wed Jan 29 23:09:40 +0000 2020, -111.547029, 39.499762, @lipstikgeology Thanks! 
1222658094485950465, MrSavage0327, Wed Jan 29 23:09:40 +0000 2020, -83.729972, 42.270839, DAWG THE Whistle THE FUCKING WHISTLE AT THE END 😂😂😂😂 BROO lmfaoooo 
1222658094716592129, TuMamacitaWey, Wed Jan 29 23:09:40 +0000 2020, -98.540651, 29.417501, My sister is my only friend 
1222658094863470594, _Good_Fella, Wed Jan 29 23:09:40 +0000 2020, -83.246564, 30.930952, @JordanPeele 
1222658095324618752, flyhalf_victor, Wed Jan 29 23:09:40 +0000 2020, -117.104989, 32.810012, My professor is cute af ima holla at her 😍 
1222658096050262016, StamatzK, Wed Jan 29 23:09:40 +0000 2020, -122.400067, 45.533894, @ltachiii @coleedmondson17 well well 😉 
1222658095765237761, daxcb77, Wed Jan 29 23:09:40 +0000 2020, -82.239422, 34.938684, @cleekers @Peacewind13 @deputyydipshit @HaughtDoc KATIES HERE TO YELL WITH US GUYS 👏👏👏 https://t.co/piEpu55bOV 
1222658096171896833, CampusAve909, Wed Jan 29 23:09:40 +0000 2020, -122.630908, 45.536402, ♫We Be Clubbin' by @icecube, from #SoundHound with LiveLyrics® https://t.co/gyz4Q1dkkd 
1222658096251785216, thekiarishow, Wed Jan 29 23:09:40 +0000 2020, -87.732013, 41.833585, @kambamfam_ HEAVY on the we not having sex 😭😭😭😭😭 we can play cards or something tho 
1222658096541159425, dannivasco, Wed Jan 29 23:09:40 +0000 2020, -71.112377, 42.378197, cozinhando minhas iguarias 
1222658096704770048, brynnnlies, Wed Jan 29 23:09:40 +0000 2020, -73.472979, 41.408119, @sjeannb hbd baby🤍 love u 
1222658097069510656, aalmajed63, Wed Jan 29 23:09:40 +0000 2020, -117.924892, 33.889347, الكفو يلقا له خوي كفو يكفاه..والا الردي يزبن على كل حادي..المرجله والطيب والدين والجاه..أجناد للي ما لقا له جنادي 
1222658097258422273, ResisterChic, Wed Jan 29 23:09:40 +0000 2020, -84.352444, 33.943457, @AceSmithaust22 @EliseStefanik Apparently you did NOT hear one word Adam Schiff said! Get a q-tip! 
1222658097455534085, JustinBGalloway, Wed Jan 29 23:09:40 +0000 2020, -97.302830, 32.520998, @devereauxsghost With a house on fire? 
1222658097606361088, mrjaxtaylor, Wed Jan 29 23:09:41 +0000 2020, -118.411907, 34.020789, They hurt my teeth. 😖 
1222658097765736449, derek_adesso, Wed Jan 29 23:09:41 +0000 2020, -70.692493, 41.768430, @JayB7897 @WeatherOwen Ovah 
1222658098004942849, Chivataldana, Wed Jan 29 23:09:41 +0000 2020, -74.117878, 40.905797, @mrlenis831 Está claro que va a cantar Hips don’t lie 
1222658097837158401, adylanguy, Wed Jan 29 23:09:41 +0000 2020, -80.156826, 26.179921, Excommunicated would be my guess... Can you say sacrilege? 
1222658097942081536, EmanELhowary, Wed Jan 29 23:09:41 +0000 2020, -74.066663, 40.718001, مفيش كلام ده يبشه https://t.co/WypDD1kP8P 
1222658098575237121, edithdo14180493, Wed Jan 29 23:09:41 +0000 2020, -117.975154, 34.094001, @elnodal https://t.co/c7SAvzqI4A 
1222658099158421504, BekInsurance, Wed Jan 29 23:09:41 +0000 2020, -80.201389, 26.314343, Bek’s Got Your Back Book Club #grantcardone #10x #realestate #beksgotyourback @davidgoggins #davidgoggins #usa… https://t.co/UoJiCIgEHz 
1222658100638994433, GratefulR3b, Wed Jan 29 23:09:41 +0000 2020, -96.835249, 33.150140, @kanyewesticle Lmao your accent is awesome 
1222658100949331971, __lavish, Wed Jan 29 23:09:41 +0000 2020, -90.011008, 29.982601, @KushTatsNPumps @thescamgod Bitch funny is funny and he made one! 
1222658101238812673, Drcito_corazon, Wed Jan 29 23:09:41 +0000 2020, -100.293591, 25.641718, @Ed_wulf Pues cáele a la casa. Aquí siempre habrá comida. 
1222658101284728833, ruthhill74, Wed Jan 29 23:09:41 +0000 2020, -120.882482, 47.273022, @HMNow How cool to see a favorite film on @HMNow starring @TaylorCole &amp; @jackoturner #mysummerpronce &amp; written by t… https://t.co/Grw9RXkUaV 
1222658101523992577, biggjoe4sho, Wed Jan 29 23:09:41 +0000 2020, -95.446486, 29.838495, @ClutchCullo aye bro I need you to hoop on squad this year. The game this summer in the Clarke 
1222658102027341825, BellAuto1, Wed Jan 29 23:09:42 +0000 2020, -79.478580, 43.765730, Thank you James for choosing Bell Auto to purchase your first vehicle in Toronto. James had recently moved to Toron… https://t.co/S0RjAScZDM 
1222658102350303235, AdamLRocksMe, Wed Jan 29 23:09:42 +0000 2020, -89.127342, 38.511308, @adamlambert Happy Birthday sweetie! Hope your day has been fab! 
1222658102526345218, SenorGeek, Wed Jan 29 23:09:42 +0000 2020, -96.426806, 32.920541, @cognazor @ElConnekto Each book will reference another and another. Organic learning paths. 
1222658102803062785, ThatOneKidNik, Wed Jan 29 23:09:42 +0000 2020, -122.205437, 47.306631, @roxannesucks Did you gain a power level and unleash your kamahamaha? 
1222658102979416069, Saulbadguy, Wed Jan 29 23:09:42 +0000 2020, -90.057200, 29.962600, Drinking a Not Necessarily Unnecessary by @brieuxcarre @ Brieux Carré Brewing Company — https://t.co/1natJAz8v9 
1222658103008727041, BandoPOLO, Wed Jan 29 23:09:42 +0000 2020, -87.971824, 43.012524, @LilGodBoi @Nterin Chicken need seasoning and salt 
1222658102983647233, jefecobare, Wed Jan 29 23:09:42 +0000 2020, -81.052221, 32.018383, Ima push up ! 
1222658103327559681, chris_legaspi, Wed Jan 29 23:09:42 +0000 2020, -73.968542, 40.780709, @carsoneisenhart @IceColdKilla9 The fact that you slept with him is worst than the fact you got crabs from him 
1222658103403057152, HetrickMartin, Wed Jan 29 23:09:42 +0000 2020, -73.968542, 40.780709, Why lawmakers are suddenly in a rush to regulate every trans kid’s puberty https://t.co/SkbLy6ghNw #transyouth #lgbtqyouth 
1222658103398649857, paytuhnn, Wed Jan 29 23:09:42 +0000 2020, -122.630908, 45.536402, this. anyways i’m always looking for freelance work so hmu. 
1222658103457521664, TrevaWygle, Wed Jan 29 23:09:42 +0000 2020, -94.854543, 29.286639, Perfect composition. #planitinkphotographygalveston sonyalpha @sonyelectronics sonyimages #bealpha #alphafemale sho… https://t.co/Ma6kMJ2U1q 
1222658103725953026, fionapeach, Wed Jan 29 23:09:42 +0000 2020, -73.831187, 40.670879, @NYCTSubway Done! Thanks. 
1222658104132685826, RevDocGabriel, Wed Jan 29 23:09:42 +0000 2020, -122.435979, 37.770657, @kara_woo @hadleywickham @wattenberg There is no reason to use a pie chart when a waffle plot will do.… https://t.co/q9Mavdp3Bp 
1222658104946376705, hellmart, Wed Jan 29 23:09:42 +0000 2020, -117.287924, 33.121484, @MatthewArco The truth is for losers. 
1222658105047158786, juanvera55, Wed Jan 29 23:09:42 +0000 2020, -98.798108, 29.232847, No more lonelyyyy East Texas nights 
1222658104996835330, myteks, Wed Jan 29 23:09:42 +0000 2020, -77.176680, 38.776676, Pronto subiremos imagenes. 
1222658105336651778, beccasmith1798, Wed Jan 29 23:09:42 +0000 2020, -97.445173, 35.222301, tell me why I did the star by face thing and got Walt Disney.. 
1222658105214935040, huiras_brent, Wed Jan 29 23:09:42 +0000 2020, -89.813273, 38.518271, @CharlieMarlow_ @FishUnderTheSea @MattAtHanks I Remember The Twins Had The First Pick In The Draft. Scott Boros Tol… https://t.co/M3tGs3Kn89 
1222658105533579264, MechaRecca, Wed Jan 29 23:09:42 +0000 2020, -121.739163, 38.558554, PSA - Reminder that the first Expansion for Control comes out on March, 26th. That is all. 
1222658104828936192, belenskiez, Wed Jan 29 23:09:42 +0000 2020, -122.296489, 47.442583, @SoundTransit broken elevator near SEATAC and no signs posted #accessibility https://t.co/keNQo991DM 
1222658105726644224, LibertyLaker, Wed Jan 29 23:09:42 +0000 2020, -74.750332, 40.082262, Celebrate 🎉 😃⁣⁣We have...⁣⁣145 days left until the 1st day of camp! ⁣#funinthesuneverysingleday #spiritevent… https://t.co/qEH6Z3LncM 
1222658105953148934, westsidewoogz, Wed Jan 29 23:09:43 +0000 2020, -73.925900, 40.772200, Too comfortable, don’t get me outta character 😈 (niggas on the right vip was dead hating ) we just point bust a smi… https://t.co/b3NYl8ih9K 
1222658105995145216, HOLLYandherEGO, Wed Jan 29 23:09:43 +0000 2020, -90.247824, 38.653771, Aye don’t be posting under girl dad if y’all don’t really be in y’all kids life https://t.co/9OzKGChdtV 
1222658106523602945, KillaDes_, Wed Jan 29 23:09:43 +0000 2020, -77.236969, 38.805115, my personality be to much for a lot of ppl 
1222658106577977344, JohnNetworQ, Wed Jan 29 23:09:43 +0000 2020, -121.910345, 38.016752, @EdoFirstLady Wetin happen ? 
1222658106926288896, IAM_DJ_Michael, Wed Jan 29 23:09:43 +0000 2020, -74.032258, 40.746380, @kbsontherun How are you? 
1222658107110776832, CarrieSPetty, Wed Jan 29 23:09:43 +0000 2020, -86.142922, 39.779562, Heads up #indiana 🦠 
1222658106980806658, DCasraiss, Wed Jan 29 23:09:43 +0000 2020, -86.791549, 36.200008, https://t.co/tggo2zL9Og 
1222658107656089606, jimrockfordatSH, Wed Jan 29 23:09:43 +0000 2020, -79.272570, 43.629311, @junkieinvesting @ekdubzz @crackerwcheese It’s been great, thanks👍 
1222658107777548288, cindy4thepoor, Wed Jan 29 23:09:43 +0000 2020, -118.503259, 34.415631, @MysterySolvent Still watching Senate trial 
1222658107719016448, marygugliotta1, Wed Jan 29 23:09:43 +0000 2020, -92.342322, 34.721886, @Angelicanang @johntieso Lets say hypothetical ly he is in fact that person😳😳😳 
1222658107622547458, QueenSaaida, Wed Jan 29 23:09:43 +0000 2020, -81.109617, 32.017285, boy y’all hell lmfaooo😂😂😂 
1222658108004208641, _JasminLove_, Wed Jan 29 23:09:43 +0000 2020, -83.804475, 27.698682, @HammaTime_Hoe Lmaoooo this is so disturbing 
1222658108293558272, RGVReaderLeader, Wed Jan 29 23:09:43 +0000 2020, -95.326899, 29.547885, @LeeARutherford @MichelleRankins #nctevillage 
1222658109308620801, AnyaSonyMUA, Wed Jan 29 23:09:43 +0000 2020, -90.011008, 29.982601, I don’t wanna 
1222658109459529728, JohnCMcCoy, Wed Jan 29 23:09:43 +0000 2020, -75.521900, 42.700500, Drinking a Spotted Cow by @newglarusbeer @ McCoy's Beer &amp; BBQ — https://t.co/lYqybGX0PL 
1222658109883211776, SonaAuChocolat, Wed Jan 29 23:09:43 +0000 2020, -75.770041, 42.746617, Mayo, ranch or honey mustard. Depends on the fries 
1222658110080389123, alissa_wallace_, Wed Jan 29 23:09:43 +0000 2020, -95.446486, 29.838495, I just showed my support to Virginia lawmakers advocating for gun safety laws. Join me today to show the strength o… https://t.co/8fLVGHWWtl 
1222658111300718592, JohnBaskind, Wed Jan 29 23:09:44 +0000 2020, -122.637309, 48.289541, @LissaMarie630 Block block blockety block. 
1222658111422550016, BearettesButler, Wed Jan 29 23:09:44 +0000 2020, -85.864575, 38.086588, 5:30 remaining Butler 34Bullitt East 42 
1222658111430897665, TOareaFan, Wed Jan 29 23:09:44 +0000 2020, -79.272570, 43.629311, Seems my wife’s Facebook is reminding her that 8 years ago me and @allanhawco were posing for a pic at the NHL all… https://t.co/S3QxZ8mUCP 
1222658111804190720, drkatesweeney, Wed Jan 29 23:09:44 +0000 2020, -73.727948, 41.386185, #teacherchampions taking risks trying new and different ways to educate so all are engaged.  ❤️ 
1222658112328364032, lyons_johnston, Wed Jan 29 23:09:44 +0000 2020, -80.223830, 43.135260, Abby has been a very busy girl!  All these bags 💼 are filled with shredded paper 📝.  Today we took them to the SPCA… https://t.co/2SuCDyMtyj 
1222658112433221632, tmj_NHC_secure, Wed Jan 29 23:09:44 +0000 2020, -71.438900, 42.960380, If you're looking for work in #Manchester, NH, check out this #security job via the link in our bio: Asset Awarenes… https://t.co/b1e0y9gHSA 
1222658113284775936, zxvlet, Wed Jan 29 23:09:44 +0000 2020, -95.189469, 29.511978, @Trends2win @TaymaeTay her venmo is @ zxvlet 
1222658113469210624, tmj_lah_sales, Wed Jan 29 23:09:44 +0000 2020, -93.716096, 32.440627, Men's Wearhouse is hiring in Shreveport, LA! Read about our latest Sales job opening via the link in our bio: Part-… https://t.co/yQ4p553w2G 
1222658113515294720, tmj_IA_transp, Wed Jan 29 23:09:44 +0000 2020, -91.889339, 42.468598, UPS is hiring in #Independence, IA! Click the link in our bio to apply: OTR CDL A Tractor-Trailer Truckload Driver… https://t.co/ovpvnOWHKj 
1222658113607622656, tmj_ILS_retail, Wed Jan 29 23:09:44 +0000 2020, -89.113809, 39.949778, Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like "SALES ASS… https://t.co/8fUqYYiyyG 
1222658113716793348, PatsFanPJ, Wed Jan 29 23:09:44 +0000 2020, -80.926628, 33.631140, Me..... 0 
1222658113976668160, TheGRogers, Wed Jan 29 23:09:44 +0000 2020, -123.279343, 44.569246, WILL BE BUYING 
1222658114295488513, tmj_tuc_retail, Wed Jan 29 23:09:44 +0000 2020, -111.304937, 32.428182, Don't be shy. Score a job like "ASST STORE MGR in MARANA, AZ" at Dollar General Corporation by asking for referrals… https://t.co/ozrhIs6qf9 
1222658113733562369, KJRock8, Wed Jan 29 23:09:44 +0000 2020, -73.723025, 45.557830, https://t.co/XKgoBa1Rz3 
1222658114509594624, JillianMoats, Wed Jan 29 23:09:45 +0000 2020, -82.669467, 40.365160, Walking past a patients room and I hear a cat meowing. The lady kept leaning over in the chair as if she was pettin… https://t.co/LDjPaZkPOw 
1222658114643587074, tmj_mem_it, Wed Jan 29 23:09:45 +0000 2020, -89.897308, 35.341474, See our latest Millington, TN NMC ACCT GROUP job opportunity and click the link in our bio to apply: IT Systems Eng… https://t.co/Jody0XMRFl 
